,label
14194,0
14195,0
14196,0
14197,1
14198,1
14199,0
14200,1
14201,1
14202,0
14203,1
14204,1
14205,0
14206,1
14207,0
14208,0
14209,0
14210,0
14211,0
14212,0
14213,1
14214,0
14215,1
14216,0
14217,1
14218,0
14219,0
14220,1
14221,1
14222,0
14223,1
14224,1
14225,0
14226,0
14227,0
14228,0
14229,1
14230,0
14231,0
14232,0
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14239,1
14240,1
14241,1
14242,1
14243,0
14244,1
14245,1
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,0
14253,1
14254,1
14255,1
14256,0
14257,1
14258,0
14259,1
14260,0
14261,1
14262,1
14263,1
14264,0
14265,0
14266,0
14267,1
14268,0
14269,1
14270,1
14271,1
14272,1
14273,1
14274,1
14275,0
14276,0
14277,0
14278,1
14279,1
14280,1
14281,1
14282,1
14283,0
14284,0
14285,1
14286,1
14287,1
14288,0
14289,1
14290,0
14291,1
14292,1
14293,1
14294,1
14295,0
14296,1
14297,1
14298,0
14299,1
14300,0
14301,0
14302,0
14303,0
14304,0
14305,1
14306,0
14307,1
14308,1
14309,1
14310,0
14311,0
14312,0
14313,1
14314,0
14315,1
14316,0
14317,0
14318,1
14319,1
14320,1
14321,1
14322,0
14323,1
14324,1
14325,1
14326,0
14327,0
14328,1
14329,0
14330,0
14331,1
14332,0
14333,1
14334,1
14335,1
14336,1
14337,1
14338,1
14339,0
14340,0
14341,1
14342,0
14343,1
14344,1
14345,1
14346,1
14347,0
14348,1
14349,1
14350,1
14351,0
14352,1
14353,1
14354,1
14355,1
14356,1
14357,0
14358,1
14359,1
14360,0
14361,1
14362,0
14363,1
14364,1
14365,0
14366,0
14367,0
14368,1
14369,1
14370,0
14371,0
14372,0
14373,1
14374,1
14375,0
14376,1
14377,1
14378,1
14379,1
14380,1
14381,1
14382,0
14383,1
14384,1
14385,1
14386,1
14387,1
14388,1
14389,0
14390,1
14391,0
14392,1
14393,1
14394,0
14395,0
14396,1
14397,1
14398,0
14399,0
14400,1
14401,0
14402,1
14403,0
14404,1
14405,0
14406,1
14407,1
14408,1
14409,0
14410,1
14411,1
14412,1
14413,1
14414,1
14415,0
14416,1
14417,1
14418,0
14419,0
14420,0
14421,0
14422,0
14423,0
14424,0
14425,1
14426,1
14427,1
14428,1
14429,0
14430,0
14431,0
14432,1
14433,1
14434,0
14435,0
14436,0
14437,1
14438,1
14439,0
14440,1
14441,1
14442,1
14443,1
14444,0
14445,1
14446,0
14447,1
14448,1
14449,1
14450,1
14451,1
14452,0
14453,0
14454,0
14455,1
14456,0
14457,0
14458,0
14459,1
14460,1
14461,1
14462,0
14463,1
14464,1
14465,0
14466,1
14467,1
14468,0
14469,0
14470,0
14471,0
14472,1
14473,0
14474,1
14475,0
14476,1
14477,1
14478,1
14479,0
14480,1
14481,1
14482,1
14483,1
14484,1
14485,0
14486,0
14487,0
14488,0
14489,0
14490,1
14491,1
14492,1
14493,0
14494,1
14495,0
14496,1
14497,1
14498,1
14499,1
14500,1
14501,1
14502,1
14503,0
14504,1
14505,1
14506,0
14507,1
14508,1
14509,1
14510,1
14511,1
14512,1
14513,1
14514,1
14515,0
14516,0
14517,0
14518,1
14519,1
14520,0
14521,1
14522,1
14523,0
14524,1
14525,0
14526,0
14527,1
14528,1
14529,0
14530,1
14531,0
14532,0
14533,1
14534,1
14535,1
14536,1
14537,1
14538,1
14539,0
14540,0
14541,0
14542,0
14543,1
14544,0
14545,1
14546,1
14547,0
14548,1
14549,0
14550,0
14551,1
14552,1
14553,1
14554,1
14555,1
14556,0
14557,1
14558,1
14559,0
14560,0
14561,0
14562,0
14563,0
14564,1
14565,0
14566,0
14567,1
14568,1
14569,1
14570,0
14571,0
14572,1
14573,1
14574,1
14575,0
14576,0
14577,0
14578,1
14579,0
14580,0
14581,1
14582,1
14583,1
14584,0
14585,1
14586,1
14587,0
14588,0
14589,1
14590,1
14591,0
14592,0
14593,1
14594,0
14595,0
14596,0
14597,1
14598,1
14599,1
14600,0
14601,1
14602,1
14603,1
14604,0
14605,0
14606,1
14607,0
14608,1
14609,1
14610,1
14611,1
14612,0
14613,0
14614,1
14615,0
14616,1
14617,0
14618,1
14619,0
14620,1
14621,1
14622,1
14623,0
14624,1
14625,1
14626,1
14627,1
14628,1
14629,0
14630,1
14631,1
14632,0
14633,0
14634,0
14635,1
14636,1
14637,1
14638,1
14639,0
14640,0
14641,0
14642,0
14643,1
14644,0
14645,1
14646,1
14647,1
14648,0
14649,0
14650,0
14651,1
14652,1
14653,1
14654,0
14655,0
14656,1
14657,0
14658,0
14659,1
14660,1
14661,1
14662,0
14663,1
14664,0
14665,0
14666,0
14667,1
14668,0
14669,0
14670,0
14671,1
14672,1
14673,1
14674,1
14675,0
14676,0
14677,0
14678,1
14679,0
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,0
14687,1
14688,0
14689,1
14690,0
14691,0
14692,0
14693,1
14694,0
14695,0
14696,1
14697,1
14698,1
14699,1
14700,1
14701,0
14702,0
14703,1
14704,1
14705,1
14706,1
14707,1
14708,0
14709,1
14710,0
14711,1
14712,1
14713,0
14714,0
14715,1
14716,0
14717,0
14718,0
14719,1
14720,0
14721,1
14722,1
14723,1
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,0
14731,0
14732,0
14733,1
14734,1
14735,0
14736,0
14737,1
14738,1
14739,0
14740,1
14741,0
14742,1
14743,0
14744,1
14745,1
14746,1
14747,0
14748,0
14749,0
14750,0
14751,1
14752,1
14753,0
14754,1
14755,0
14756,0
14757,1
14758,1
14759,1
14760,1
14761,1
14762,1
14763,0
14764,1
14765,1
14766,0
14767,1
14768,0
14769,0
14770,0
14771,1
14772,1
14773,1
14774,1
14775,1
14776,1
14777,0
14778,1
14779,0
14780,1
14781,0
14782,1
14783,0
14784,1
14785,1
14786,1
14787,1
14788,1
14789,1
14790,0
14791,1
14792,0
14793,1
14794,1
14795,0
14796,1
14797,0
14798,1
14799,1
14800,1
14801,1
14802,1
14803,1
14804,1
14805,1
14806,1
14807,0
14808,1
14809,1
14810,1
14811,0
14812,0
14813,1
14814,1
14815,1
14816,0
14817,1
14818,1
14819,1
14820,1
14821,1
14822,0
14823,0
14824,0
14825,1
14826,1
14827,1
14828,0
14829,1
14830,0
14831,0
14832,1
14833,0
14834,1
14835,0
14836,1
14837,1
14838,0
14839,1
14840,1
14841,1
14842,1
14843,0
14844,1
14845,1
14846,1
14847,0
14848,1
14849,1
14850,0
14851,1
14852,0
14853,1
14854,1
14855,1
14856,0
14857,1
14858,1
14859,1
14860,0
14861,0
14862,1
14863,1
14864,1
14865,0
14866,1
14867,1
14868,1
14869,1
14870,1
14871,0
14872,0
14873,1
14874,0
14875,0
14876,0
14877,0
14878,1
14879,1
14880,0
14881,1
14882,1
14883,1
14884,0
14885,1
14886,0
14887,0
14888,1
14889,1
14890,0
14891,1
14892,0
14893,0
14894,1
14895,1
14896,1
14897,1
14898,0
14899,1
14900,0
14901,1
14902,1
14903,0
14904,1
14905,1
14906,0
14907,1
14908,1
14909,1
14910,1
14911,1
14912,0
14913,1
14914,0
14915,1
14916,0
14917,1
14918,0
14919,1
14920,0
14921,0
14922,0
14923,1
14924,1
14925,1
14926,0
14927,1
14928,1
14929,1
14930,1
14931,1
14932,0
14933,1
14934,0
14935,0
14936,1
14937,0
14938,0
14939,1
14940,0
14941,1
14942,1
14943,0
14944,1
14945,1
14946,1
14947,1
14948,0
14949,1
14950,0
14951,1
14952,1
14953,1
14954,1
14955,0
14956,1
14957,0
14958,1
14959,1
14960,1
14961,0
14962,1
14963,0
14964,1
14965,1
14966,0
14967,1
14968,0
14969,1
14970,0
14971,0
14972,1
14973,0
14974,1
14975,0
14976,1
14977,1
14978,0
14979,0
14980,0
14981,0
14982,1
14983,0
14984,0
14985,0
14986,1
14987,1
14988,1
14989,1
14990,0
14991,0
14992,0
14993,1
14994,1
14995,1
14996,0
14997,0
14998,1
14999,1
15000,1
15001,0
15002,0
15003,0
15004,1
15005,0
15006,1
15007,0
15008,1
15009,1
15010,1
15011,0
15012,0
15013,1
15014,1
15015,0
15016,0
15017,1
15018,0
15019,1
15020,1
15021,1
15022,1
15023,1
